,case_id,tracer_id,target,source,cell_count,flne,gmeannz,mean,std
2233,CJ80,FB,A23b,A13a,0,0.0,,0.0,0.0
2234,CJ80,FB,A23b,A13b,0,0.0,2.53755582623e-05,6.34388956557e-06,1.26877791311e-05
2235,CJ80,FB,A23b,Gu,0,0.0,,0.0,0.0
2236,CJ80,FB,A23b,OPAl,1,4.19375131055e-05,4.85977921527e-05,2.45633330548e-05,2.89643295847e-05
2237,CJ80,FB,A23b,OPro,0,0.0,0.000225263276454,5.63158191136e-05,0.000112631638227
2238,CJ80,FB,A23b,A23V,93,0.00390018871881,0.00463251527147,0.00844433145664,0.0113908563541
2239,CJ80,FB,A23b,A23a,5930,0.248689452715,0.121247127867,0.144792293915,0.0929132066754
2240,CJ80,FB,A23b,A23c,23,0.000964562801426,0.00324519679938,0.00414101760468,0.00591099008413
2241,CJ80,FB,A23b,A29a-c,421,0.0176556930174,0.00961337260337,0.0119460029106,0.00781533789105
2242,CJ80,FB,A23b,A29d,281,0.0117844411826,0.0105767076707,0.0116701293508,0.00614817650047
2243,CJ80,FB,A23b,A30,627,0.0262948207171,0.0321797918585,0.0389956258648,0.0291261825842
2244,CJ80,FB,A23b,A31,2060,0.0863912769973,0.121220473909,0.139402937542,0.0925297004352
2245,CJ80,FB,A23b,PGM,5918,0.248186202558,0.0670421313446,0.121265958886,0.0990673820323
2246,CJ80,FB,A23b,ProSt,52,0.00218075068148,0.00319334301923,0.00419794345926,0.00308133869679
2247,CJ80,FB,A23b,AIP,7,0.000293562591738,0.00236574740246,0.00455603280808,0.0045794818882
2248,CJ80,FB,A23b,LIP,644,0.0270077584399,0.0127012386897,0.0218746912058,0.0216071648274
2249,CJ80,FB,A23b,MIP,254,0.0106521283288,0.00227675971933,0.00634906247751,0.00673393723964
2250,CJ80,FB,A23b,OPt,321,0.0134619417069,0.00316629522287,0.00836264246028,0.00582669119698
2251,CJ80,FB,A23b,PE,261,0.0109456909205,0.0369846173259,0.0500591028122,0.0383170494598
2252,CJ80,FB,A23b,PEC,759,0.0318305724471,0.032752695019,0.0406379106239,0.0289929054442
2253,CJ80,FB,A23b,PF,0,0.0,0.00276761324442,0.00141323939292,0.00169780062033
2254,CJ80,FB,A23b,PFG,4,0.000167750052422,0.00841859292779,0.0299227158613,0.0289706336576
2255,CJ80,FB,A23b,PG,213,0.00893269029147,0.0203238845453,0.0237697521131,0.0145452201433
2256,CJ80,FB,A23b,VIP,182,0.0076326273852,0.00418021032999,0.00726252039651,0.00515650391601
2257,CJ80,FB,A23b,A4ab,0,0.0,0.0023084432214,0.00230544706529,0.00420805631448
2258,CJ80,FB,A23b,A4c,0,0.0,0.000315922681298,0.000255206005375,0.000218471222119
2259,CJ80,FB,A23b,A6DC,22,0.00092262528832,0.00737689399091,0.0148013410418,0.0141796801227
2260,CJ80,FB,A23b,A6DR,853,0.035772698679,0.0370148132799,0.0378899162964,0.00983965557428
2261,CJ80,FB,A23b,A6M,2,8.38750262109e-05,0.00176176476724,0.0111158156299,0.013875526462
2262,CJ80,FB,A23b,A6Va,1,4.19375131055e-05,0.000440510987814,0.000785120684062,0.000612266531489
2263,CJ80,FB,A23b,A6Vb,0,0.0,5.07511165246e-05,1.26877791311e-05,2.53755582623e-05
2264,CJ80,FB,A23b,A8C,18,0.000754875235899,0.00208189128522,0.0032438672213,0.00367400159206
2265,CJ80,FB,A23b,A1-2,0,0.0,0.00133813071944,0.00123410891569,0.00221322616292
2266,CJ80,FB,A23b,A3a,0,0.0,0.000876827461799,0.0017346642027,0.00339465589605
2267,CJ80,FB,A23b,A3b,18,0.000754875235899,0.000513305714498,0.000635632676964,0.000464777676736
2268,CJ80,FB,A23b,S2E,0,0.0,0.00536345810793,0.00433437814269,0.00748127976696
2269,CJ80,FB,A23b,S2I,0,0.0,0.0019875310513,0.00355336788671,0.00606716218326
2270,CJ80,FB,A23b,S2PR,0,0.0,3.78027161591e-05,2.0422844344e-05,2.67520725376e-05
2271,CJ80,FB,A23b,S2PV,0,0.0,0.000173233808274,8.66440912942e-05,0.000100110735382
2272,CJ80,FB,A23b,A19DI,38,0.00159362549801,0.000646996150212,0.000464074879887,0.000763146533095
2273,CJ80,FB,A23b,A19M,1118,0.0468861396519,0.0228078741403,0.0411691276947,0.0390656248776
2274,CJ80,FB,A23b,FST,3,0.000125812539316,0.000456307320089,0.000570861489219,0.000333933982694
2275,CJ80,FB,A23b,MST,25,0.00104843782764,0.0045286362457,0.00709607263432,0.00682961200475
2276,CJ80,FB,A23b,V1,2,8.38750262109e-05,4.93052191226e-05,4.13916008967e-05,3.65027485827e-05
2277,CJ80,FB,A23b,V2,191,0.00801006500315,0.00542912344812,0.00661897001895,0.00414129955828
2278,CJ80,FB,A23b,V3,67,0.00280981337807,0.00109974415115,0.00105905363174,0.00122427667159
2279,CJ80,FB,A23b,V3A,439,0.0184105682533,0.00119768511637,0.00552834502828,0.00876019044834
2280,CJ80,FB,A23b,V4,106,0.00444537638918,0.000928485298287,0.00140917251027,0.00207182780622
2281,CJ80,FB,A23b,V4T,16,0.000671000209688,0.000583173505833,0.000294460645427,0.000346555519677
2282,CJ80,FB,A23b,V5,0,0.0,0.000144272771145,0.000172182699458,0.000239905953903
2283,CJ80,FB,A23b,V6,317,0.0132941916544,0.00144348102898,0.00576535127835,0.0061357742578
2284,CJ80,FB,A23b,V6A,1783,0.0747745858671,0.0294825240932,0.0428821173952,0.0300000960896
2285,CJ80,FB,A23b,A45,4,0.000167750052422,0.000501933962731,0.00175459766318,0.00303506798295
2286,CJ80,FB,A23b,A47L,68,0.00285175089117,0.00711582448232,0.0092787800278,0.00727858817253
2287,CJ80,FB,A23b,A47M,9,0.000377437617949,0.000819282841076,0.00147192895135,0.00171854018056
2288,CJ80,FB,A23b,A47O,0,0.0,7.56054323182e-05,6.26597086792e-05,0.000109060390471
2289,CJ80,FB,A23b,ProM,0,0.0,0.000113408148477,6.12685330319e-05,8.02562176127e-05
2290,CJ80,FB,A23b,A35,0,0.0,0.000177310455637,0.000167556281694,0.000302226898794
2291,CJ80,FB,A23b,A36,0,0.0,0.000130952450103,6.76124225975e-05,8.27852400248e-05
2292,CJ80,FB,A23b,Ent,0,0.0,0.000732105648477,0.000183026412119,0.000366052824238
2293,CJ80,FB,A23b,TF,0,0.0,5.63158191136e-05,1.40789547784e-05,2.81579095568e-05
2294,CJ80,FB,A23b,TFO,0,0.0,2.53755582623e-05,6.34388956557e-06,1.26877791311e-05
2295,CJ80,FB,A23b,TH,0,0.0,0.000787694910538,0.00148508703212,0.00251102007658
2296,CJ80,FB,A23b,TL,0,0.0,0.000225263276454,5.63158191136e-05,0.000112631638227
2297,CJ80,FB,A23b,TLO,0,0.0,0.000569862419623,0.000581804316573,0.000723028972632
2298,CJ80,FB,A23b,APir,0,0.0,,0.0,0.0
2299,CJ80,FB,A23b,Pir,0,0.0,,0.0,0.0
2300,CJ80,FR,A23a,A24a,0,0.0,0.000712314130532,0.000237438043511,0.00041125475501
2301,CJ80,FR,A23a,A24b,0,0.0,0.000267117798949,8.90392663164e-05,0.000154220533129
2302,CJ80,FR,A23a,A24c,0,0.0,0.000623274864215,0.000207758288072,0.000359847910634
2303,CJ80,FR,A23a,A24d,0,0.0,8.90392663164e-05,2.96797554388e-05,5.14068443762e-05
2304,CJ80,FR,A23a,AuA1,0,0.0,0.000445196331582,0.000148398777194,0.000257034221881
2305,CJ80,FR,A23a,AuAL,0,0.0,,0.0,0.0
2306,CJ80,FR,A23a,AuCL,0,0.0,0.000267117798949,8.90392663164e-05,0.000154220533129
2307,CJ80,FR,A23a,AuCM,0,0.0,0.00178078532633,0.000593595108776,0.00102813688752
2308,CJ80,FR,A23a,AuCPB,0,0.0,0.000267117798949,8.90392663164e-05,0.000154220533129
2309,CJ80,FR,A23a,AuML,0,0.0,,0.0,0.0
2310,CJ80,FR,A23a,AuR,0,0.0,,0.0,0.0
2311,CJ80,FR,A23a,AuRM,0,0.0,,0.0,0.0
2312,CJ80,FR,A23a,AuRPB,0,0.0,,0.0,0.0
2313,CJ80,FR,A23a,AuRT,0,0.0,,0.0,0.0
2314,CJ80,FR,A23a,AuRTL,0,0.0,,0.0,0.0
2315,CJ80,FR,A23a,AuRTM,0,0.0,,0.0,0.0
2316,CJ80,FR,A23a,STR,0,0.0,,0.0,0.0
2317,CJ80,FR,A23a,TPt,0,0.0,0.00276021725581,0.000920072418603,0.00159361217566
2318,CJ80,FR,A23a,A10,0,0.0,0.00597761723874,0.00473815749918,0.00562303313241
2319,CJ80,FR,A23a,A46D,0,0.0,0.00347215892622,0.00300719349152,0.00388249281744
2320,CJ80,FR,A23a,A46V,0,0.0,0.00363564311676,0.00419225335143,0.00628546447092
2321,CJ80,FR,A23a,A8aD,17,0.0208588957055,0.0352601083505,0.039171332317,0.0220321336113
2322,CJ80,FR,A23a,A8aV,1,0.00122699386503,0.00313571462009,0.00608736943603,0.00807079192006
2323,CJ80,FR,A23a,A8b,1,0.00122699386503,0.00280626313785,0.00463306141953,0.00555300539326
2324,CJ80,FR,A23a,A9,3,0.00368098159509,0.00349723575926,0.00414514809024,0.0027751773729
2325,CJ80,FR,A23a,AI,0,0.0,8.90392663164e-05,2.96797554388e-05,5.14068443762e-05
2326,CJ80,FR,A23a,DI,0,0.0,,0.0,0.0
2327,CJ80,FR,A23a,GI,0,0.0,,0.0,0.0
2328,CJ80,FR,A23a,IPro,0,0.0,,0.0,0.0
2329,CJ80,FR,A23a,PaIL,0,0.0,,0.0,0.0
2330,CJ80,FR,A23a,PaIM,0,0.0,,0.0,0.0
2331,CJ80,FR,A23a,ReI,0,0.0,,0.0,0.0
2332,CJ80,FR,A23a,TPro,0,0.0,,0.0,0.0
2333,CJ80,FR,A23a,PGa-IPa,0,0.0,0.000979431929481,0.000326477309827,0.000565475288139
2334,CJ80,FR,A23a,TE1,0,0.0,,0.0,0.0
2335,CJ80,FR,A23a,TE2,0,0.0,,0.0,0.0
2336,CJ80,FR,A23a,TE3,1,0.00122699386503,0.000572496201342,0.000498037221327,0.000645268409988
2337,CJ80,FR,A23a,TEO,11,0.0134969325153,0.0134969325153,0.00449897750511,0.00779245762096
2338,CJ80,FR,A23a,TPO,0,0.0,0.00365060991897,0.00121686997299,0.00210768061943
2339,CJ80,FR,A23a,TPPro,0,0.0,,0.0,0.0
2340,CJ80,FR,A23a,A14C,0,0.0,,0.0,0.0
2341,CJ80,FR,A23a,A14R,0,0.0,8.90392663164e-05,2.96797554388e-05,5.14068443762e-05
2342,CJ80,FR,A23a,A25,0,0.0,,0.0,0.0
2343,CJ80,FR,A23a,A32,0,0.0,0.00311637432108,0.00103879144036,0.00179923955317
2344,CJ80,FR,A23a,A32V,0,0.0,0.000890392663164,0.000296797554388,0.000514068443762
2345,CJ80,FR,A23a,A11,1,0.00122699386503,0.00709029810465,0.0128193480265,0.0125228377533
2346,CJ80,FR,A23a,A13L,3,0.00368098159509,0.00128014042306,0.00137539264222,0.00200906825621
2347,CJ80,FR,A23a,A13M,0,0.0,0.00169174606001,0.000563915353337,0.000976730043149
2348,CJ80,FR,A23a,A13a,0,0.0,,0.0,0.0
2349,CJ80,FR,A23a,A13b,0,0.0,,0.0,0.0
2350,CJ80,FR,A23a,Gu,0,0.0,,0.0,0.0
2351,CJ80,FR,A23a,OPAl,0,0.0,,0.0,0.0
2352,CJ80,FR,A23a,OPro,0,0.0,,0.0,0.0
2353,CJ80,FR,A23a,A23V,22,0.0269938650307,0.0482972475448,0.055534649525,0.0361961358978
2354,CJ80,FR,A23a,A23b,158,0.193865030675,0.14121686102,0.146723143018,0.0480287339559
2355,CJ80,FR,A23a,A23c,2,0.00245398773006,0.00046744119099,0.000847675665459,0.0013918192535
2356,CJ80,FR,A23a,A29a-c,40,0.0490797546012,0.0556228941536,0.0710097409038,0.0597844062042
2357,CJ80,FR,A23a,A29d,35,0.0429447852761,0.0523579600627,0.0579726866626,0.0334011584839
2358,CJ80,FR,A23a,A30,104,0.127607361963,0.151678109869,0.167496805407,0.094772112105
2359,CJ80,FR,A23a,A31,0,0.0,0.0576084053067,0.0192028017689,0.0332602283114
2360,CJ80,FR,A23a,PGM,74,0.0907975460123,0.0492793148905,0.0580513772384,0.0349757091122
2361,CJ80,FR,A23a,ProSt,2,0.00245398773006,0.00455605315687,0.00363757267671,0.00435180245034
2362,CJ80,FR,A23a,AIP,0,0.0,0.00454100258214,0.00151366752738,0.00262174906319
2363,CJ80,FR,A23a,LIP,28,0.0343558282209,0.0329518821328,0.0381700652909,0.0239924483811
2364,CJ80,FR,A23a,MIP,12,0.0147239263804,0.00537049041043,0.00556093007978,0.00799560271699
2365,CJ80,FR,A23a,OPt,32,0.039263803681,0.0162327304487,0.0202587668267,0.0166628840707
2366,CJ80,FR,A23a,PE,0,0.0,0.0496839106046,0.0165613035349,0.0286850191619
2367,CJ80,FR,A23a,PEC,1,0.00122699386503,0.00864450306991,0.0207099506752,0.0348134849961
2368,CJ80,FR,A23a,PF,0,0.0,0.000712314130532,0.000237438043511,0.00041125475501
2369,CJ80,FR,A23a,PFG,0,0.0,0.0163832250022,0.00546107500074,0.00945885936523
2370,CJ80,FR,A23a,PG,0,0.0,0.0123143303061,0.011959876263,0.0166575265208
2371,CJ80,FR,A23a,VIP,0,0.0,0.00881488736533,0.00293829578844,0.00508927759325
2372,CJ80,FR,A23a,A4ab,0,0.0,0.00373964918529,0.00124654972843,0.0021590874638
2373,CJ80,FR,A23a,A4c,0,0.0,,0.0,0.0
2374,CJ80,FR,A23a,A6DC,0,0.0,0.00845873030006,0.00281957676669,0.00488365021574
2375,CJ80,FR,A23a,A6DR,10,0.0122699386503,0.0239642824091,0.0264705970914,0.0125147039901
2376,CJ80,FR,A23a,A6M,0,0.0,0.0010684711958,0.000356157065266,0.000616882132515
2377,CJ80,FR,A23a,A6Va,0,0.0,0.000267117798949,8.90392663164e-05,0.000154220533129
2378,CJ80,FR,A23a,A6Vb,0,0.0,,0.0,0.0
2379,CJ80,FR,A23a,A8C,0,0.0,0.00213694239159,0.000712314130532,0.00123376426503
2380,CJ80,FR,A23a,A1-2,0,0.0,0.00186982459265,0.000623274864215,0.0010795437319
2381,CJ80,FR,A23a,A3a,0,0.0,0.000534235597899,0.000178078532633,0.000308441066257
2382,CJ80,FR,A23a,A3b,0,0.0,,0.0,0.0
2383,CJ80,FR,A23a,S2E,0,0.0,0.000445196331582,0.000148398777194,0.000257034221881
2384,CJ80,FR,A23a,S2I,0,0.0,8.90392663164e-05,2.96797554388e-05,5.14068443762e-05
2385,CJ80,FR,A23a,S2PR,0,0.0,,0.0,0.0
2386,CJ80,FR,A23a,S2PV,0,0.0,,0.0,0.0
2387,CJ80,FR,A23a,A19DI,35,0.0429447852761,0.00195544679628,0.0143446081808,0.0247685199277
2388,CJ80,FR,A23a,A19M,33,0.040490797546,0.0210415406546,0.0274252108295,0.0182878825675
2389,CJ80,FR,A23a,FST,2,0.00245398773006,0.00181039194804,0.0012631922416,0.00122859468997
2390,CJ80,FR,A23a,MST,1,0.00122699386503,0.00357523763147,0.00388152934135,0.00569354774827
2391,CJ80,FR,A23a,V1,0,0.0,0.000801353396848,0.000267117798949,0.000462661599386
2392,CJ80,FR,A23a,V2,19,0.0233128834356,0.0107415278455,0.0142899039707,0.010174276241
2393,CJ80,FR,A23a,V3,34,0.041717791411,0.0075844652815,0.0162495659712,0.0220991667825
2394,CJ80,FR,A23a,V3A,16,0.0196319018405,0.00620130816828,0.00719692189982,0.0108134560386
2395,CJ80,FR,A23a,V4,18,0.0220858895706,0.0110419068555,0.00920210802739,0.0114940275551
2396,CJ80,FR,A23a,V4T,15,0.0184049079755,0.00256028084612,0.00625368834691,0.0105247715324
2397,CJ80,FR,A23a,V5,9,0.0110429447853,0.00454404772584,0.00430425645931,0.0059102877483
2398,CJ80,FR,A23a,V6,56,0.0687116564417,0.015187497204,0.0280077382372,0.0353586529739
2399,CJ80,FR,A23a,V6A,2,0.00245398773006,0.0097828193769,0.0138177287922,0.0218422831216
2400,CJ80,FR,A23a,A45,0,0.0,0.00195886385896,0.000652954619654,0.00113095057628
2401,CJ80,FR,A23a,A47L,13,0.0159509202454,0.0114740871938,0.0123298687121,0.00507804152034
2402,CJ80,FR,A23a,A47M,3,0.00368098159509,0.00624716814954,0.00888011005295,0.00926398230454
2403,CJ80,FR,A23a,A47O,0,0.0,,0.0,0.0
2404,CJ80,FR,A23a,ProM,0,0.0,,0.0,0.0
2405,CJ80,FR,A23a,A35,0,0.0,0.000445196331582,0.000148398777194,0.000257034221881
2406,CJ80,FR,A23a,A36,0,0.0,0.000267117798949,8.90392663164e-05,0.000154220533129
2407,CJ80,FR,A23a,Ent,1,0.00122699386503,0.00093488238198,0.000646435998521,0.000616144002984
2408,CJ80,FR,A23a,TF,0,0.0,0.000356157065266,0.000118719021755,0.000205627377505
2409,CJ80,FR,A23a,TFO,0,0.0,0.000445196331582,0.000148398777194,0.000257034221881
2410,CJ80,FR,A23a,TH,0,0.0,0.00166125901076,0.00110768914344,0.000959762582441
2411,CJ80,FR,A23a,TL,0,0.0,0.000712314130532,0.000237438043511,0.00041125475501
2412,CJ80,FR,A23a,TLO,0,0.0,0.00463004184846,0.00154334728282,0.00267315590756
2413,CJ80,FR,A23a,APir,0,0.0,,0.0,0.0
2414,CJ80,FR,A23a,Pir,0,0.0,,0.0,0.0
2415,CJ80,DY,PGM,A24a,0,0.0,,0.0,0.0
2416,CJ80,DY,PGM,A24b,1,6.19809098798e-05,6.19809098798e-05,3.09904549399e-05,4.38271216801e-05
2417,CJ80,DY,PGM,A24c,0,0.0,,0.0,0.0
2418,CJ80,DY,PGM,A24d,0,0.0,,0.0,0.0
2419,CJ80,DY,PGM,AuA1,0,0.0,,0.0,0.0
2420,CJ80,DY,PGM,AuAL,0,0.0,4.60893211043e-05,2.30446605522e-05,3.25900714931e-05
2421,CJ80,DY,PGM,AuCL,0,0.0,,0.0,0.0
2422,CJ80,DY,PGM,AuCM,0,0.0,9.21786422086e-05,4.60893211043e-05,6.51801429863e-05
2423,CJ80,DY,PGM,AuCPB,0,0.0,,0.0,0.0
2424,CJ80,DY,PGM,AuML,0,0.0,,0.0,0.0
2425,CJ80,DY,PGM,AuR,0,0.0,,0.0,0.0
2426,CJ80,DY,PGM,AuRM,0,0.0,,0.0,0.0
2427,CJ80,DY,PGM,AuRPB,0,0.0,,0.0,0.0
2428,CJ80,DY,PGM,AuRT,0,0.0,,0.0,0.0
2429,CJ80,DY,PGM,AuRTL,0,0.0,,0.0,0.0
2430,CJ80,DY,PGM,AuRTM,0,0.0,,0.0,0.0
2431,CJ80,DY,PGM,STR,0,0.0,4.60893211043e-05,2.30446605522e-05,3.25900714931e-05
2432,CJ80,DY,PGM,TPt,5,0.000309904549399,0.000119512720197,0.000177996935252,0.000186545536907
2433,CJ80,DY,PGM,A10,0,0.0,0.00142876895423,0.000714384477117,0.00101029221629
2434,CJ80,DY,PGM,A46D,0,0.0,0.000783518458773,0.000391759229387,0.000554031215383
2435,CJ80,DY,PGM,A46V,5,0.000309904549399,0.00153981368612,0.00398036592636,0.00519081625946
2436,CJ80,DY,PGM,A8aD,580,0.0359489277303,0.0197742093382,0.0234130037554,0.0177284737021
2437,CJ80,DY,PGM,A8aV,138,0.00855336556341,0.0032015135657,0.00487584395606,0.00520080093303
2438,CJ80,DY,PGM,A8b,56,0.00347093095327,0.00105821073452,0.0018967781005,0.00222618831363
2439,CJ80,DY,PGM,A9,0,0.0,4.60893211043e-05,2.30446605522e-05,3.25900714931e-05
2440,CJ80,DY,PGM,AI,0,0.0,,0.0,0.0
2441,CJ80,DY,PGM,DI,0,0.0,,0.0,0.0
2442,CJ80,DY,PGM,GI,0,0.0,,0.0,0.0
2443,CJ80,DY,PGM,IPro,0,0.0,,0.0,0.0
2444,CJ80,DY,PGM,PaIL,0,0.0,,0.0,0.0
2445,CJ80,DY,PGM,PaIM,0,0.0,4.60893211043e-05,2.30446605522e-05,3.25900714931e-05
2446,CJ80,DY,PGM,ReI,0,0.0,,0.0,0.0
2447,CJ80,DY,PGM,TPro,0,0.0,,0.0,0.0
2448,CJ80,DY,PGM,PGa-IPa,2,0.00012396181976,0.00012396181976,6.19809098798e-05,8.76542433602e-05
2449,CJ80,DY,PGM,TE1,0,0.0,,0.0,0.0
2450,CJ80,DY,PGM,TE2,0,0.0,,0.0,0.0
2451,CJ80,DY,PGM,TE3,3,0.000185942729639,9.25741549967e-05,0.000116016025372,9.88912935471e-05
2452,CJ80,DY,PGM,TEO,0,0.0,,0.0,0.0
2453,CJ80,DY,PGM,TPO,0,0.0,0.00064525049546,0.00032262524773,0.000456261000904
2454,CJ80,DY,PGM,TPPro,0,0.0,,0.0,0.0
2455,CJ80,DY,PGM,A14C,0,0.0,,0.0,0.0
2456,CJ80,DY,PGM,A14R,0,0.0,,0.0,0.0
2457,CJ80,DY,PGM,A25,0,0.0,,0.0,0.0
2458,CJ80,DY,PGM,A32,0,0.0,,0.0,0.0
2459,CJ80,DY,PGM,A32V,0,0.0,,0.0,0.0
2460,CJ80,DY,PGM,A11,1,6.19809098798e-05,0.000682374723608,0.00378727012494,0.0052683545317
2461,CJ80,DY,PGM,A13L,9,0.000557828188918,0.000358538160591,0.00039413739722,0.000231493737655
2462,CJ80,DY,PGM,A13M,1,6.19809098798e-05,0.000220370567414,0.000422749684326,0.000510204093703
2463,CJ80,DY,PGM,A13a,0,0.0,,0.0,0.0
2464,CJ80,DY,PGM,A13b,0,0.0,,0.0,0.0
2465,CJ80,DY,PGM,Gu,0,0.0,,0.0,0.0
2466,CJ80,DY,PGM,OPAl,0,0.0,,0.0,0.0
2467,CJ80,DY,PGM,OPro,0,0.0,,0.0,0.0
2468,CJ80,DY,PGM,A23V,60,0.00371885459279,0.024450795454,0.0822392033023,0.111044542067
2469,CJ80,DY,PGM,A23a,687,0.0425808850874,0.0694683145523,0.0779572628414,0.0500297532074
2470,CJ80,DY,PGM,A23b,1319,0.0817528201314,0.125303521711,0.136903510587,0.0779948544159
2471,CJ80,DY,PGM,A23c,1,6.19809098798e-05,6.19809098798e-05,3.09904549399e-05,4.38271216801e-05
2472,CJ80,DY,PGM,A29a-c,682,0.042270980538,0.0583568754336,0.0614175569142,0.0270773479842
2473,CJ80,DY,PGM,A29d,627,0.0388620304946,0.0407476687219,0.0407934155791,0.00273139098072
2474,CJ80,DY,PGM,A30,816,0.0505764224619,0.080688134813,0.0896519481531,0.0552611383894
2475,CJ80,DY,PGM,A31,17,0.00105367546796,0.000311651045185,0.000572927055082,0.000679880925575
2476,CJ80,DY,PGM,ProSt,1,6.19809098798e-05,0.00115005768584,0.0107006682906,0.0150453759796
2477,CJ80,DY,PGM,AIP,17,0.00105367546796,0.00105367546796,0.000526837733978,0.000745061068562
2478,CJ80,DY,PGM,LIP,2521,0.156253873807,0.0319786204337,0.0813992787018,0.105860383603
2479,CJ80,DY,PGM,MIP,1231,0.076298500062,0.00265199776362,0.0381953393521,0.0538860066452
2480,CJ80,DY,PGM,OPt,274,0.0169827693071,0.0166693469962,0.0166722391495,0.000439155960281
2481,CJ80,DY,PGM,PE,0,0.0,,0.0,0.0
2482,CJ80,DY,PGM,PEC,5,0.000309904549399,0.000309904549399,0.000154952274699,0.0002191356084
2483,CJ80,DY,PGM,PF,0,0.0,,0.0,0.0
2484,CJ80,DY,PGM,PFG,5,0.000309904549399,0.000309904549399,0.000154952274699,0.0002191356084
2485,CJ80,DY,PGM,PG,618,0.0383042023057,0.0186490399727,0.0236918992816,0.0206649171141
2486,CJ80,DY,PGM,VIP,143,0.00886327011281,0.00886327011281,0.0044316350564,0.00626727840025
2487,CJ80,DY,PGM,A4ab,0,0.0,,0.0,0.0
2488,CJ80,DY,PGM,A4c,0,0.0,,0.0,0.0
2489,CJ80,DY,PGM,A6DC,30,0.00185942729639,0.00185942729639,0.000929713648196,0.0013148136504
2490,CJ80,DY,PGM,A6DR,703,0.0435725796455,0.0104136666544,0.0230307014926,0.0290506026805
2491,CJ80,DY,PGM,A6M,1,6.19809098798e-05,6.19809098798e-05,3.09904549399e-05,4.38271216801e-05
2492,CJ80,DY,PGM,A6Va,1,6.19809098798e-05,6.19809098798e-05,3.09904549399e-05,4.38271216801e-05
2493,CJ80,DY,PGM,A6Vb,0,0.0,,0.0,0.0
2494,CJ80,DY,PGM,A8C,53,0.00328498822363,0.00328498822363,0.00164249411181,0.00232283744904
2495,CJ80,DY,PGM,A1-2,1,6.19809098798e-05,6.19809098798e-05,3.09904549399e-05,4.38271216801e-05
2496,CJ80,DY,PGM,A3a,0,0.0,,0.0,0.0
2497,CJ80,DY,PGM,A3b,79,0.0048964918805,0.0048964918805,0.00244824594025,0.00346234261273
2498,CJ80,DY,PGM,S2E,0,0.0,,0.0,0.0
2499,CJ80,DY,PGM,S2I,0,0.0,,0.0,0.0
2500,CJ80,DY,PGM,S2PR,0,0.0,,0.0,0.0
2501,CJ80,DY,PGM,S2PV,0,0.0,,0.0,0.0
2502,CJ80,DY,PGM,A19DI,18,0.00111565637784,0.00111565637784,0.000557828188918,0.000788888190242
2503,CJ80,DY,PGM,A19M,3810,0.236147266642,0.196675529818,0.199974356923,0.0511562195145
2504,CJ80,DY,PGM,FST,2,0.00012396181976,7.55864810371e-05,8.50255704319e-05,5.5064171867e-05
2505,CJ80,DY,PGM,MST,26,0.00161150365687,0.00141611226835,0.00142795766334,0.000259573233368
2506,CJ80,DY,PGM,V1,1,6.19809098798e-05,6.19809098798e-05,3.09904549399e-05,4.38271216801e-05
2507,CJ80,DY,PGM,V2,8,0.000495847279038,0.00128274511938,0.00190713919927,0.00199586817407
2508,CJ80,DY,PGM,V3,273,0.0169207883972,0.012488936302,0.013069326309,0.00544678992004
2509,CJ80,DY,PGM,V3A,312,0.0193380438825,0.00163518559867,0.0097381559229,0.0135762917497
2510,CJ80,DY,PGM,V4,33,0.00204537002603,0.00189268307026,0.001898382114,0.000207872298704
2511,CJ80,DY,PGM,V4T,3,0.000185942729639,9.25741549967e-05,0.000116016025372,9.88912935471e-05
2512,CJ80,DY,PGM,V5,0,0.0,4.60893211043e-05,2.30446605522e-05,3.25900714931e-05
2513,CJ80,DY,PGM,V6,534,0.0330978058758,0.00213924430783,0.0166180369196,0.0233059127627
2514,CJ80,DY,PGM,V6A,58,0.00359489277303,0.00359489277303,0.00179744638651,0.00254197305745
2515,CJ80,DY,PGM,A45,16,0.000991694558076,0.000991694558076,0.000495847279038,0.000701233946881
2516,CJ80,DY,PGM,A47L,214,0.0132639147143,0.00512708176722,0.00762287776088,0.00797763096533
2517,CJ80,DY,PGM,A47M,71,0.00440064460146,0.00250748965804,0.00291470677785,0.002101433423
2518,CJ80,DY,PGM,A47O,0,0.0,,0.0,0.0
2519,CJ80,DY,PGM,ProM,0,0.0,,0.0,0.0
2520,CJ80,DY,PGM,A35,6,0.000371885459279,0.000371885459279,0.000185942729639,0.000262962730081
2521,CJ80,DY,PGM,A36,1,6.19809098798e-05,6.19809098798e-05,3.09904549399e-05,4.38271216801e-05
2522,CJ80,DY,PGM,Ent,1,6.19809098798e-05,6.19809098798e-05,3.09904549399e-05,4.38271216801e-05
2523,CJ80,DY,PGM,TF,0,0.0,,0.0,0.0
2524,CJ80,DY,PGM,TFO,17,0.00105367546796,0.00105367546796,0.000526837733978,0.000745061068562
2525,CJ80,DY,PGM,TH,2,0.00012396181976,0.00114632574192,0.00536225283687,0.00740806220006
2526,CJ80,DY,PGM,TL,5,0.000309904549399,0.000309904549399,0.000154952274699,0.0002191356084
2527,CJ80,DY,PGM,TLO,30,0.00185942729639,0.000717076321183,0.00106798161151,0.00111927322144
2528,CJ80,DY,PGM,APir,0,0.0,,0.0,0.0
